project_id,domain,size,commit_id,commit_date,method_name,method_change_complexity,change_type,effect_size,effect_size_interpretation,experience,code_change_label,functionality_changed,refactorings
fastjson2,Data Processing,178.5,bfd444af0efbdb3be0bfb24d90f6a415a431badb,1684853880,"public final void com.alibaba.fastjson2.JSONWriterUTF16.writeDecimal(BigDecimal value, long features, DecimalFormat format)",54.0,Regression,-0.304744606672494,Small,0.9546259543771992,Data Structure & Variable Changes+Control Flow/Loop Changes,False,
fastjson2,Data Processing,178.5,bfd444af0efbdb3be0bfb24d90f6a415a431badb,1684853880,"public final void com.alibaba.fastjson2.writer.FieldWriterEnum.writeEnum(JSONWriter jsonWriter, Enum e)",226.8,Regression,-0.2318413740098227,Small,0.9546259543771992,Data Structure & Variable Changes+Algorithmic Change+Control Flow/Loop Changes,True,
fastjson2,Data Processing,178.5,bfd444af0efbdb3be0bfb24d90f6a415a431badb,1684853880,public final void com.alibaba.fastjson2.JSONWriterUTF16.writeUUID(UUID value),161.2,Regression,-0.2336148103916097,Small,0.9546259543771992,Algorithmic Change+API/Library Call Changes,False,
fastjson2,Data Processing,178.5,bfd444af0efbdb3be0bfb24d90f6a415a431badb,1684853880,public final void com.alibaba.fastjson2.JSONWriterUTF16.writeInt64(long[] values),86.8,Regression,-0.3159082769891034,Small,0.9546259543771992,Data Structure & Variable Changes+Algorithmic Change+Control Flow/Loop Changes,False,
fastjson2,Data Processing,178.5,bfd444af0efbdb3be0bfb24d90f6a415a431badb,1684853880,public final void com.alibaba.fastjson2.JSONWriterUTF16.writeLocalDate(LocalDate date),31.7,Regression,-0.3001708486724355,Small,0.9546259543771992,Data Structure & Variable Changes+Control Flow/Loop Changes,False,
fastjson2,Data Processing,178.5,bfd444af0efbdb3be0bfb24d90f6a415a431badb,1684853880,public void com.alibaba.fastjson2.JSONReaderUTF8.next(),2.0,Unchanged,0.0213306506830371,Negligible,0.9546259543771992,Refactoring & Code Cleanup,False,
fastjson2,Data Processing,178.5,bfd444af0efbdb3be0bfb24d90f6a415a431badb,1684853880,public long com.alibaba.fastjson2.JSONReaderUTF8.readFieldNameHashCode(),2.0,Unchanged,0.0309156572588244,Negligible,0.9546259543771992,Refactoring & Code Cleanup,False,
fastjson2,Data Processing,178.5,bfd444af0efbdb3be0bfb24d90f6a415a431badb,1684853880,public boolean com.alibaba.fastjson2.JSONReaderUTF8.nextIfNullOrEmptyString(),151.2,Unchanged,0.1170984968579649,Negligible,0.9546259543771992,Data Structure & Variable Changes+Control Flow/Loop Changes,False,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,public void com.alibaba.fastjson2.JSONWriterJSONB.writeDouble(double value),59.2,Improvement,0.7967532467532468,Large,0.9546259543771992,Refactoring & Code Cleanup,False,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,public final void com.alibaba.fastjson2.JSONWriterUTF16.startObject(),11.1,Unchanged,-0.1392929850746381,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,public final void com.alibaba.fastjson2.JSONWriterUTF16.writeInt64(long i),10.8,Regression,-0.1579530192146765,Small,0.9546259543771992,Refactoring & Code Cleanup,False,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,public final void com.alibaba.fastjson2.JSONWriterUTF16.startArray(),11.1,Regression,-0.181813526726638,Small,0.9546259543771992,Control Flow/Loop Changes,True,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,public final void com.alibaba.fastjson2.JSONWriterUTF16.endArray(),8.6,Regression,-0.1913752079124975,Small,0.9546259543771992,Refactoring & Code Cleanup,False,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,public final void com.alibaba.fastjson2.JSONWriterUTF16.endObject(),8.6,Unchanged,-0.138066412715285,Negligible,0.9546259543771992,Refactoring & Code Cleanup,False,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,"public final String com.alibaba.fastjson2.JSONWriter.setPath(FieldWriter fieldWriter, Object object)",55.7,Unchanged,-0.0823681894335944,Negligible,0.9546259543771992,Data Structure & Variable Changes+Control Flow/Loop Changes,False,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,public void com.alibaba.fastjson2.JSONWriterJSONB.startObject(),11.1,Regression,-0.3666666666666666,Medium,0.9546259543771992,Exception & Input/Output Handling,False,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,public void com.alibaba.fastjson2.JSONWriterJSONB.writeSymbol(int symbol),17.4,Regression,-0.7003663003663003,Large,0.9546259543771992,Refactoring & Code Cleanup,False,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,public final void com.alibaba.fastjson2.writer.FieldWriter<T>.writeFieldName(JSONWriter jsonWriter),15.5,Regression,-0.3718825076548134,Medium,0.9546259543771992,Refactoring & Code Cleanup,False,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,"public final void com.alibaba.fastjson2.JSONWriterUTF16.writeDecimal(BigDecimal value, long features, DecimalFormat format)",14.5,Unchanged,-0.0525044210107762,Negligible,0.9546259543771992,Control Flow/Loop Changes,False,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,"public final void com.alibaba.fastjson2.writer.FieldWriterEnum.writeEnum(JSONWriter jsonWriter, Enum e)",136.1,Unchanged,-0.0114412157427251,Negligible,0.9546259543771992,Data Structure & Variable Changes,False,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,public final void com.alibaba.fastjson2.JSONWriterUTF16.writeUUID(UUID value),262.5,Unchanged,-0.0057133887965876,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,"public final void com.alibaba.fastjson2.writer.FieldWriterBoolean.writeBool(JSONWriter jsonWriter, boolean value)",112.7,Unchanged,-0.0271536582968077,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,public final void com.alibaba.fastjson2.JSONWriterUTF8.writeOffsetDateTime(OffsetDateTime dateTime),8.6,Regression,-0.3603503009833594,Medium,0.9546259543771992,Refactoring & Code Cleanup,False,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,public final void com.alibaba.fastjson2.JSONWriterUTF16.writeInt64(long[] values),19.6,Unchanged,0.0031746789655218,Negligible,0.9546259543771992,Refactoring & Code Cleanup,False,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,public final void com.alibaba.fastjson2.JSONWriterUTF16.writeLocalDate(LocalDate date),8.6,Unchanged,-0.0193845515277672,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,public void com.alibaba.fastjson2.JSONWriterJSONB.writeMillis(long millis),96.6,Unchanged,-0.0497607655502392,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,2b6093ae8d8a6d6489b3b324ffb127e91296cf81,1686438131,public final void com.alibaba.fastjson2.JSONWriterUTF8.writeRaw(String str),26.2,Unchanged,0.1459468311669512,Negligible,0.9546259543771992,Refactoring & Code Cleanup,False,
fastjson2,Data Processing,178.5,99801dce36a3a8a81f5460fa643b713c8619e4cf,1665055286,public boolean com.alibaba.fastjson2.schema.DateTimeValidator.isValid(String str),4.2,Unchanged,0.0837052552199737,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,99801dce36a3a8a81f5460fa643b713c8619e4cf,1665055286,public boolean com.alibaba.fastjson2.schema.DateTimeValidator.isValid(String str),4.2,Improvement,0.2621343309184232,Small,0.9546259543771992,,,
fastjson2,Data Processing,178.5,ae6d307e97cf6dcca17c55a6b1a8266fb68dfe82,1708721412,public String com.alibaba.fastjson2.JSONReaderUTF8.readFieldName(),22.1,Unchanged,-0.0896748229503792,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,ae6d307e97cf6dcca17c55a6b1a8266fb68dfe82,1708721412,public final void com.alibaba.fastjson2.JSONReaderUTF16.readNumber0(),88.1,Regression,-0.3631973715584092,Medium,0.9546259543771992,Data Structure & Variable Changes,False,
fastjson2,Data Processing,178.5,ae6d307e97cf6dcca17c55a6b1a8266fb68dfe82,1708721412,public String com.alibaba.fastjson2.JSONReaderASCII.readString(),80.8,Improvement,0.2367062803068354,Small,0.9546259543771992,Data Structure & Variable Changes+Algorithmic Change+Exception & Input/Output Handling+Control Flow/Loop Changes,True,
fastjson2,Data Processing,178.5,ae6d307e97cf6dcca17c55a6b1a8266fb68dfe82,1708721412,public final Integer com.alibaba.fastjson2.JSONReaderUTF16.readInt32(),76.5,Improvement,0.6062847051302523,Large,0.9546259543771992,Data Structure & Variable Changes+Algorithmic Change+Exception & Input/Output Handling+Control Flow/Loop Changes,True,
fastjson2,Data Processing,178.5,ae6d307e97cf6dcca17c55a6b1a8266fb68dfe82,1708721412,public final long com.alibaba.fastjson2.JSONReaderUTF16.readFieldNameHashCode(),4.2,Unchanged,0.1071636333732967,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,ae6d307e97cf6dcca17c55a6b1a8266fb68dfe82,1708721412,public final String com.alibaba.fastjson2.JSONReaderUTF16.readFieldName(),4.2,Improvement,0.3442230247106201,Medium,0.9546259543771992,Data Structure & Variable Changes,False,
fastjson2,Data Processing,178.5,ae6d307e97cf6dcca17c55a6b1a8266fb68dfe82,1708721412,public final Long com.alibaba.fastjson2.JSONReaderUTF16.readInt64(),86.5,Improvement,0.5715957812616429,Large,0.9546259543771992,Data Structure & Variable Changes+Algorithmic Change+Exception & Input/Output Handling+Control Flow/Loop Changes,False,
fastjson2,Data Processing,178.5,ae6d307e97cf6dcca17c55a6b1a8266fb68dfe82,1708721412,public final long com.alibaba.fastjson2.JSONReaderUTF16.readFieldNameHashCodeUnquote(),153.4,Unchanged,0.0889696586599241,Negligible,0.9546259543771992,Data Structure & Variable Changes,False,
fastjson2,Data Processing,178.5,ae6d307e97cf6dcca17c55a6b1a8266fb68dfe82,1708721412,public final void com.alibaba.fastjson2.JSONReaderUTF16.skipValue(),126.3,Unchanged,-0.127193827932437,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,ae6d307e97cf6dcca17c55a6b1a8266fb68dfe82,1708721412,"static ObjectReader com.alibaba.fastjson2.reader.ObjectReaderCreator.getInitReader( ObjectReaderProvider provider, Type fieldType, Class fieldClass, FieldInfo fieldInfo )",4.2,Unchanged,-0.0289855072463768,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,ae6d307e97cf6dcca17c55a6b1a8266fb68dfe82,1708721412,public final int com.alibaba.fastjson2.JSONReaderUTF16.readInt32Value(),85.6,Unchanged,0.325,Small,0.9546259543771992,Data Structure & Variable Changes+Algorithmic Change+Exception & Input/Output Handling+Control Flow/Loop Changes,True,
fastjson2,Data Processing,178.5,ae6d307e97cf6dcca17c55a6b1a8266fb68dfe82,1708721412,public final int com.alibaba.fastjson2.JSONReaderUTF16.readInt32Value(),85.6,Improvement,1.0,Large,0.9546259543771992,Data Structure & Variable Changes+Algorithmic Change+Exception & Input/Output Handling+Control Flow/Loop Changes,True,
fastjson2,Data Processing,178.5,2bd4b7e30b9c26521cae9eaed8b4c97affcbd1e5,1690456205,"private <T> void com.alibaba.fastjson2.reader.ObjectReaderCreatorASM.genCreateObject( MethodWriter mw, ObjectWriteContext context, String classNameType, String TYPE_OBJECT, int FEATURES, boolean fieldBased, Constructor defaultConstructor, Supplier creator )",8.6,Unchanged,-0.1644042232277526,Small,0.9546259543771992,Data Structure & Variable Changes,False,
fastjson2,Data Processing,178.5,2bd4b7e30b9c26521cae9eaed8b4c97affcbd1e5,1690456205,"private <T> int com.alibaba.fastjson2.reader.ObjectReaderCreatorASM.genReadFieldValue( ObjectWriteContext context, FieldReader fieldReader, boolean fieldBased, String classNameType, MethodWriter mw, int THIS, int JSON_READER, int OBJECT, int FEATURES, int varIndex, Map<Object, Integer> variants, int ITEM_CNT, int J, int i, boolean jsonb, String TYPE_OBJECT )",501.4,Regression,-0.191068818608701,Small,0.9546259543771992,Exception & Input/Output Handling+Control Flow/Loop Changes,True,
fastjson2,Data Processing,178.5,2bd4b7e30b9c26521cae9eaed8b4c97affcbd1e5,1690456205,"private void com.alibaba.fastjson2.writer.ObjectWriterCreatorASM.gwFieldValueObjectJSONB( MethodWriterContext mwc, FieldWriter fieldWriter, int OBJECT, int i )",4.2,Unchanged,0.0357142857142857,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,2bd4b7e30b9c26521cae9eaed8b4c97affcbd1e5,1690456205,"private void com.alibaba.fastjson2.writer.ObjectWriterCreatorASM.gwFieldValueArrayMapping( FieldWriter fieldWriter, MethodWriterContext mwc, int OBJECT, int i )",4.2,Regression,-0.2014925373134328,Small,0.9546259543771992,Data Structure & Variable Changes+API/Library Call Changes,False,
fastjson2,Data Processing,178.5,2bd4b7e30b9c26521cae9eaed8b4c97affcbd1e5,1690456205,"private void com.alibaba.fastjson2.writer.ObjectWriterCreatorASM.gwFieldValueString( MethodWriterContext mwc, FieldWriter fieldWriter, int OBJECT, int i )",4.2,Unchanged,-0.1929824561403508,Small,0.9546259543771992,API/Library Call Changes,False,
fastjson2,Data Processing,178.5,2bd4b7e30b9c26521cae9eaed8b4c97affcbd1e5,1690456205,"private void com.alibaba.fastjson2.writer.ObjectWriterCreatorASM.gwValue(MethodWriterContext mwc, FieldWriter fieldWriter, int OBJECT, int i)",8.6,Regression,-0.2425103515466428,Small,0.9546259543771992,API/Library Call Changes,False,
fastjson2,Data Processing,178.5,2bd4b7e30b9c26521cae9eaed8b4c97affcbd1e5,1690456205,"private void com.alibaba.fastjson2.writer.ObjectWriterCreatorASM.gwFieldValueObject( MethodWriterContext mwc, FieldWriter fieldWriter, int OBJECT, int i )",4.2,Unchanged,-0.2088888888888889,Small,0.9546259543771992,API/Library Call Changes,False,
fastjson2,Data Processing,178.5,39652900d258dd93acab6e5b07530cfb6512854b,1689942004,public Instant com.alibaba.fastjson2.JSONReaderJSONB.readInstant(),11.6,Unchanged,0.0079506748022713,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,39652900d258dd93acab6e5b07530cfb6512854b,1689942004,public BigDecimal com.alibaba.fastjson2.JSONReaderJSONB.readBigDecimal(),386.8,Unchanged,0.010555488969759,Negligible,0.9546259543771992,Algorithmic Change+Exception & Input/Output Handling+Control Flow/Loop Changes,False,
fastjson2,Data Processing,178.5,39652900d258dd93acab6e5b07530cfb6512854b,1689942004,public Object com.alibaba.fastjson2.JSONPathSingleName.eval(Object root),26.1,Unchanged,0.0825995001293103,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,39652900d258dd93acab6e5b07530cfb6512854b,1689942004,public Object com.alibaba.fastjson2.JSONPathSingleName.eval(Object root),26.1,Regression,-1.0,Large,0.9546259543771992,,,
fastjson2,Data Processing,178.5,39652900d258dd93acab6e5b07530cfb6512854b,1689942004,public LocalDateTime com.alibaba.fastjson2.JSONReaderJSONB.readLocalDateTime(),137.1,Unchanged,-0.1254465783605566,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,39652900d258dd93acab6e5b07530cfb6512854b,1689942004,public List com.alibaba.fastjson2.JSONReaderJSONB.readArray(),8.6,Unchanged,0.0797639134166094,Negligible,0.9546259543771992,Algorithmic Change+API/Library Call Changes,False,
fastjson2,Data Processing,178.5,39652900d258dd93acab6e5b07530cfb6512854b,1689942004,"private long com.alibaba.fastjson2.JSONReaderJSONB.readInt64Value0(byte[] bytes, byte type)",17.4,Unchanged,-0.0137787490816261,Negligible,0.9546259543771992,Data Structure & Variable Changes+Algorithmic Change+API/Library Call Changes,False,
fastjson2,Data Processing,178.5,39652900d258dd93acab6e5b07530cfb6512854b,1689942004,"private void com.alibaba.fastjson2.writer.ObjectWriterCreatorASM.gwFieldValueJSONB( MethodWriterContext mwc, FieldWriter fieldWriter, int OBJECT, int i )",102.0,Unchanged,0.0151515151515151,Negligible,0.9546259543771992,Algorithmic Change+Control Flow/Loop Changes,True,
fastjson2,Data Processing,178.5,39652900d258dd93acab6e5b07530cfb6512854b,1689942004,"private void com.alibaba.fastjson2.writer.ObjectWriterCreatorASM.gwFieldValue( MethodWriterContext mwc, FieldWriter fieldWriter, int OBJECT, int i )",102.0,Unchanged,-0.1404786680541103,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,39652900d258dd93acab6e5b07530cfb6512854b,1689942004,"private void com.alibaba.fastjson2.writer.ObjectWriterCreatorASM.gwValue(MethodWriterContext mwc, FieldWriter fieldWriter, int OBJECT, int i)",34.0,Unchanged,-0.1203007518796992,Negligible,0.9546259543771992,Refactoring & Code Cleanup+Control Flow/Loop Changes,False,
fastjson2,Data Processing,178.5,39652900d258dd93acab6e5b07530cfb6512854b,1689942004,"private void com.alibaba.fastjson2.writer.ObjectWriterCreatorASM.gwValueJSONB( MethodWriterContext mwc, FieldWriter fieldWriter, int OBJECT, int i, boolean table )",4.2,Unchanged,-0.1339869281045751,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,39652900d258dd93acab6e5b07530cfb6512854b,1689942004,"private void com.alibaba.fastjson2.writer.ObjectWriterCreatorASM.gwFieldValueArrayMapping( FieldWriter fieldWriter, MethodWriterContext mwc, int OBJECT, int i )",4.2,Unchanged,0.0588235294117647,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,39652900d258dd93acab6e5b07530cfb6512854b,1689942004,public void com.alibaba.fastjson2.JSONWriterJSONB.writeEnum(Enum e),18.0,Unchanged,-0.0200456356571645,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,39652900d258dd93acab6e5b07530cfb6512854b,1689942004,public BigInteger com.alibaba.fastjson2.JSONReaderJSONB.readBigInteger(),378.5,Regression,-0.9241795124637368,Large,0.9546259543771992,Data Structure & Variable Changes+Algorithmic Change+Exception & Input/Output Handling+Control Flow/Loop Changes,False,
fastjson2,Data Processing,178.5,39652900d258dd93acab6e5b07530cfb6512854b,1689942004,private void com.alibaba.fastjson2.JSONReaderUTF16.skipString(),53.2,Improvement,0.3031143080764178,Small,0.9546259543771992,Data Structure & Variable Changes,False,
fastjson2,Data Processing,178.5,71a918cc866c87b6bbe00f381e1d69ed376a8b69,1671196242,public static JSONWriter com.alibaba.fastjson2.JSONWriter.of(Context writeContext),4.2,Unchanged,-0.0365596090909291,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,71a918cc866c87b6bbe00f381e1d69ed376a8b69,1671196242,"protected void com.alibaba.fastjson2.reader.ObjectReaderCreator.createFieldReader( Class objectClass, Type objectType, String namingStrategy, String[] orders, BeanInfo beanInfo, FieldInfo fieldInfo, Method method, Map<String, FieldReader> fieldReaders, ObjectReaderProvider provider )",40.0,Unchanged,-0.1589225589225589,Small,0.9546259543771992,Data Structure & Variable Changes+Algorithmic Change,False,
fastjson2,Data Processing,178.5,71a918cc866c87b6bbe00f381e1d69ed376a8b69,1671196242,"private <T> void com.alibaba.fastjson2.reader.ObjectReaderCreatorASM.genCreateObject( MethodWriter mw, ObjectWriteContext context, String classNameType, String TYPE_OBJECT, int FEATURES, boolean fieldBased, Constructor defaultConstructor, Supplier creator )",15.2,Unchanged,-0.0636094674556213,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,71a918cc866c87b6bbe00f381e1d69ed376a8b69,1671196242,"public <T> ObjectReader<T> com.alibaba.fastjson2.reader.ObjectReaderCreatorASM.createObjectReader( Class<T> objectClass, Type objectType, boolean fieldBased, ObjectReaderProvider provider )",43.1,Unchanged,0.2222222222222222,Small,0.9546259543771992,Data Structure & Variable Changes+API/Library Call Changes+Control Flow/Loop Changes,False,
fastjson2,Data Processing,178.5,71a918cc866c87b6bbe00f381e1d69ed376a8b69,1671196242,public static JSONWriter com.alibaba.fastjson2.JSONWriter.ofUTF8(),15.2,Unchanged,0.1044833273295639,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,71a918cc866c87b6bbe00f381e1d69ed376a8b69,1671196242,"public <T> FieldWriter<T> com.alibaba.fastjson2.writer.ObjectWriterCreator.createFieldWriter( ObjectWriterProvider provider, Class<T> objectType, String fieldName, int ordinal, long features, String format, String label, Method method, ObjectWriter initObjectWriter )",97.9,Unchanged,-0.0507982583454281,Negligible,0.9546259543771992,Data Structure & Variable Changes+API/Library Call Changes+Control Flow/Loop Changes,True,
fastjson2,Data Processing,178.5,97c667e90732880c530fcfb92c0c4c51816d6503,1671702843,"public <T> FieldReader<T> com.alibaba.fastjson2.reader.ObjectReaderCreator.createFieldReader( Class objectClass, Type objectType, String fieldName, int ordinal, long features, String format, Locale locale, Object defaultValue, String schema, Type fieldType, Class fieldClass, Field field, ObjectReader initReader )",39.4,Unchanged,0.0364583333333333,Negligible,0.9546259543771992,Data Structure & Variable Changes+API/Library Call Changes,False,
fastjson2,Data Processing,178.5,97c667e90732880c530fcfb92c0c4c51816d6503,1671702843,"public <T> FieldReader com.alibaba.fastjson2.reader.ObjectReaderCreator.createFieldReaderMethod( Class<T> objectClass, Type objectType, String fieldName, int ordinal, long features, String format, Locale locale, Object defaultValue, String schema, Type fieldType, Class fieldClass, Method method, ObjectReader initReader )",4.2,Unchanged,0.0795918367346938,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,97c667e90732880c530fcfb92c0c4c51816d6503,1671702843,"protected void com.alibaba.fastjson2.reader.ObjectReaderCreator.createFieldReader( Class objectClass, Type objectType, String namingStrategy, String[] orders, BeanInfo beanInfo, FieldInfo fieldInfo, Method method, Map<String, FieldReader> fieldReaders, ObjectReaderProvider provider )",6.4,Unchanged,0.1008771929824561,Negligible,0.9546259543771992,Data Structure & Variable Changes,False,
fastjson2,Data Processing,178.5,97c667e90732880c530fcfb92c0c4c51816d6503,1671702843,"public <T, V> FieldWriter<T> com.alibaba.fastjson2.writer.ObjectWriterCreator.createFieldWriter( ObjectWriterProvider provider, Class<T> objectClass, String fieldName, int ordinal, long features, String format, String label, Type fieldType, Class<V> fieldClass, Method method, Function<T, V> function )",8.6,Unchanged,-0.0622222222222222,Negligible,0.9546259543771992,API/Library Call Changes,False,
fastjson2,Data Processing,178.5,97c667e90732880c530fcfb92c0c4c51816d6503,1671702843,"public <T, V> FieldReader com.alibaba.fastjson2.reader.ObjectReaderCreator.createFieldReader( Class objectClass, Type objectType, String fieldName, Type fieldType, Class<V> fieldClass, int ordinal, long features, String format, Locale locale, Object defaultValue, JSONSchema schema, Method method, BiConsumer<T, V> function, ObjectReader initReader )",4.2,Regression,-0.4423076923076923,Medium,0.9546259543771992,API/Library Call Changes,False,
fastjson2,Data Processing,178.5,97c667e90732880c530fcfb92c0c4c51816d6503,1671702843,"public ObjectWriter com.alibaba.fastjson2.writer.ObjectWriterCreatorASM.createObjectWriter( Class objectClass, long features, ObjectWriterProvider provider )",35.6,Unchanged,-0.1274854747811478,Negligible,0.9546259543771992,Data Structure & Variable Changes,False,
fastjson2,Data Processing,178.5,231c3fdeded223782c0156908883dcc6d9b7f845,1661180608,"public <T> FieldWriter<T> com.alibaba.fastjson2.writer.ObjectWriterCreator.createFieldWriter( ObjectWriterProvider provider, String fieldName, int ordinal, long features, String format, String label, Field field, ObjectWriter initObjectWriter )",8.6,Regression,-0.2509789960840156,Small,0.9546259543771992,API/Library Call Changes+Control Flow/Loop Changes,False,
fastjson2,Data Processing,178.5,231c3fdeded223782c0156908883dcc6d9b7f845,1661180608,"protected FieldWriter com.alibaba.fastjson2.writer.ObjectWriterCreator.creteFieldWriter( Class objectClass, long writerFeatures, List<ObjectWriterModule> modules, BeanInfo beanInfo, FieldInfo fieldInfo, Field field )",22.4,Regression,-0.2602040816326531,Small,0.9546259543771992,API/Library Call Changes,False,
fastjson2,Data Processing,178.5,231c3fdeded223782c0156908883dcc6d9b7f845,1661180608,"public <T> FieldWriter<T> com.alibaba.fastjson2.writer.ObjectWriterCreator.createFieldWriter( ObjectWriterProvider provider, Class<T> objectType, String fieldName, int ordinal, long features, String format, String label, Method method, ObjectWriter initObjectWriter )",8.6,Regression,-0.2561146051712089,Small,0.9546259543771992,API/Library Call Changes,False,
fastjson2,Data Processing,178.5,231c3fdeded223782c0156908883dcc6d9b7f845,1661180608,"private void com.alibaba.fastjson2.writer.ObjectWriterCreatorASM.gwFieldValue( MethodWriterContext mwc, FieldWriter fieldWriter, int OBJECT, int i )",4.2,Regression,-0.7026143790849673,Large,0.9546259543771992,API/Library Call Changes+Control Flow/Loop Changes,False,
fastjson2,Data Processing,178.5,27a42c6cc3134e6758bf79752c8ab135f7175599,1668189476,"public ObjectReader com.alibaba.fastjson2.reader.ObjectReaderBaseModule.getObjectReader(ObjectReaderProvider provider, Type type)",8.9,Unchanged,0.1234567901234567,Negligible,0.9546259543771992,Data Structure & Variable Changes+API/Library Call Changes,True,
fastjson2,Data Processing,178.5,27a42c6cc3134e6758bf79752c8ab135f7175599,1668189476,"public <T> FieldReader com.alibaba.fastjson2.reader.ObjectReaderCreator.createFieldReaderMethod( Class<T> objectClass, Type objectType, String fieldName, int ordinal, long features, String format, Locale locale, Object defaultValue, String schema, Type fieldType, Class fieldClass, Method method, ObjectReader initReader )",4.2,Unchanged,-0.1177170035671819,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,27a42c6cc3134e6758bf79752c8ab135f7175599,1668189476,"public void com.alibaba.fastjson2.writer.FieldWriterInt32<T>.writeInt32(JSONWriter jsonWriter, int value)",6.4,Unchanged,-0.0182178827080368,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,7f232dd655d22160d43b030efc83ae2ac4e052a6,1684076386,final void com.alibaba.fastjson2.JSONWriterUTF16.writeLocalDate0(LocalDate localDate),81.8,Improvement,0.1830846839671684,Small,0.9546259543771992,Data Structure & Variable Changes+Algorithmic Change,False,
fastjson2,Data Processing,178.5,7f232dd655d22160d43b030efc83ae2ac4e052a6,1684076386,final void com.alibaba.fastjson2.JSONWriterUTF16.writeLocalTime0(LocalTime time),192.5,Unchanged,0.1279419083845682,Negligible,0.9546259543771992,Data Structure & Variable Changes+Algorithmic Change+API/Library Call Changes,False,
fastjson2,Data Processing,178.5,7f232dd655d22160d43b030efc83ae2ac4e052a6,1684076386,"public final void com.alibaba.fastjson2.JSONWriterUTF16.writeDateTime19( int year, int month, int dayOfMonth, int hour, int minute, int second)",21.8,Unchanged,-0.0252059592046097,Negligible,0.9546259543771992,Data Structure & Variable Changes+Algorithmic Change,False,
fastjson2,Data Processing,178.5,7f232dd655d22160d43b030efc83ae2ac4e052a6,1684076386,"public final void com.alibaba.fastjson2.JSONWriterUTF16.writeDateTime14( int year, int month, int dayOfMonth, int hour, int minute, int second)",21.8,Unchanged,-0.0778761388239347,Negligible,0.9546259543771992,,,
fastjson2,Data Processing,178.5,7f232dd655d22160d43b030efc83ae2ac4e052a6,1684076386,"public final void com.alibaba.fastjson2.JSONWriterUTF16.writeDateYYYMMDD8(int year, int month, int dayOfMonth)",41.6,Unchanged,0.0254646865656856,Negligible,0.9546259543771992,,,
